dataset,task,sample_id,problem_id,sample_index,fp16_score,kivi_score,patternkv_score,pattern_minus_kivi,pattern_minus_fp16,fp16_correct,kivi_correct,patternkv_correct,input_tokens,fp16_output_tokens,kivi_output_tokens,patternkv_output_tokens,fp16_stop_reason,kivi_stop_reason,patternkv_stop_reason,fp16_hit_max,kivi_hit_max,patternkv_hit_max,quantized_tokens,fp16_residual_tokens,dynamic_pattern_count_k,dynamic_pattern_count_v,assignment_bytes,mask_bytes,centroid_bytes,config_hash,git_commit,error
longbench,2wikimqa,2wikimqa:c8fd8db4d295aef41a9434299a8eeffb9af5e2bbcde4f13a,,7,15.38,0.0,0.0,0.0,-15.38,,,,8192,32,32,5,length,length,eos,True,True,False,8060,128,0,0,33030144,2064384,4194304,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,2wikimqa,2wikimqa:cc32d31bbeb3e0d8787e963cf0843ae6b22f33817eb5a587,,18,100.0,100.0,100.0,0.0,0.0,,,,1181,2,2,2,eos,eos,eos,False,False,False,1055,128,0,0,4718592,294912,4194304,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,2wikimqa,2wikimqa:e026b7c57d2d759c12652fae6421931fe4f8cf8745ff9bdb,,21,50.0,48.0,46.15,-1.8500000000000014,-3.8500000000000014,,,,8192,32,32,32,length,length,length,True,True,True,8087,128,1,1,33554432,2097152,4325376,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,2wikimqa,2wikimqa:ead67129fee9b0024c9c3f53041469d74cf8a0281e39febb,,33,0.0,0.0,0.0,0.0,0.0,,,,4727,2,2,2,eos,eos,eos,False,False,False,4601,128,0,0,18874368,1179648,4194304,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,2wikimqa,2wikimqa:ee29eb2556135405fa19a48b0abdff0aceddef7594169c33,,13,100.0,100.0,100.0,0.0,0.0,,,,5165,6,6,6,eos,eos,eos,False,False,False,5043,128,0,0,20971520,1310720,4194304,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,dureader,dureader:0384ebad2b2ab1e0e1bd3f0964430ba2e8c1a221ed37469a,,49,44.44,43.56,45.57,2.009999999999998,1.1300000000000026,,,,6676,128,128,49,length,length,eos,True,True,False,6597,128,0,0,27262976,1703936,4194304,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,dureader,dureader:052020668a5c87feabb54bcd7bf9d1341cf74bcaf78be89f,,20,23.53,20.78,21.33,0.5499999999999972,-2.200000000000003,,,,6683,111,91,61,eos,eos,eos,False,False,False,6616,128,0,0,27262976,1703936,4194304,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,dureader,dureader:0a36d30499531eae58f5f4a8cfd437f6c28a3c7b4c419750,,47,38.28,37.44,28.43,-9.009999999999998,-9.850000000000001,,,,8192,128,128,128,length,length,length,True,True,True,8183,128,1,1,33554432,2097152,4325376,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,dureader,dureader:0a53324a2f45b8a2e5016b20928f0192cee16edf9339d94b,,28,14.63,17.18,15.38,-1.799999999999999,0.75,,,,8192,128,128,128,length,length,length,True,True,True,8183,128,1,1,33554432,2097152,4325376,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,dureader,dureader:11f6f41bae56eefd2f45ed3c6f58186059a01abf37b9953f,,11,25.35,25.69,18.18,-7.510000000000002,-7.170000000000002,,,,8192,128,128,128,length,length,length,True,True,True,8183,128,1,1,33554432,2097152,4325376,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,dureader,dureader:1206d101462593845a7d9e27fe3c468bbb39b282f7edec69,,16,65.65,27.5,46.25,18.75,-19.400000000000006,,,,8192,128,128,128,length,length,length,True,True,True,8183,128,1,1,33554432,2097152,4325376,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,dureader,dureader:12278555b79f2eccb08cbc05e5eb1e3db6dd6656a6dfc903,,0,18.0,32.1,21.05,-11.05,3.0500000000000007,,,,8192,128,128,128,length,length,length,True,True,True,8183,128,1,1,33554432,2097152,4325376,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,dureader,dureader:1967715bbb31ba1400000f79c2e5cb11fff452e6b34daa69,,48,53.33,56.7,53.92,-2.780000000000001,0.5900000000000034,,,,8192,128,128,128,length,length,length,True,True,True,8183,128,1,1,33554432,2097152,4325376,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,dureader,dureader:1e98839e91767f749b0a2ffd14c3a821e7b3b411f08fad2e,,30,19.43,23.67,24.54,0.8699999999999974,5.109999999999999,,,,8192,128,128,128,length,length,length,True,True,True,8183,128,1,1,33554432,2097152,4325376,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,dureader,dureader:2a60a4e3ad88b2802220bc1fa2c4c65153975b31e11fe65e,,18,10.91,22.22,14.29,-7.93,3.379999999999999,,,,8192,128,128,128,length,length,length,True,True,True,8183,128,1,1,33554432,2097152,4325376,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,dureader,dureader:3006635c583e7cc9f32ce1496408e750ebb0b589d31d5ae6,,9,16.79,37.59,16.81,-20.780000000000005,0.019999999999999574,,,,8192,128,128,128,length,length,length,True,True,True,8183,128,1,1,33554432,2097152,4325376,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,dureader,dureader:352df5cadd00c9fc1b51cb875b447c11c645bd54e1d27932,,32,37.72,17.91,24.19,6.280000000000001,-13.529999999999998,,,,8192,128,128,128,length,length,length,True,True,True,8183,128,1,1,33554432,2097152,4325376,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,dureader,dureader:36f202d9f22051f39f0c9d874442f947f005e36415f24068,,34,36.11,77.78,42.42,-35.36,6.310000000000002,,,,8192,128,128,128,length,length,length,True,True,True,8183,128,1,1,33554432,2097152,4325376,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,dureader,dureader:3ab3847f29ece7b50ed80b8747b72f7b60c9d9c9ef7e40d0,,4,14.0,40.43,24.18,-16.25,10.18,,,,8192,128,128,128,length,length,length,True,True,True,8183,128,1,1,33554432,2097152,4325376,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,dureader,dureader:3b0fe79d3b483fb77d98bffbebadc280b57e023eca5a59e4,,10,85.35,30.77,13.73,-17.04,-71.61999999999999,,,,8192,128,128,128,length,length,length,True,True,True,8183,128,1,1,33554432,2097152,4325376,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,dureader,dureader:3becb07b07b8ce0d8dad6784c6acc25201f202a39f1c6e7f,,27,68.57,29.41,27.27,-2.1400000000000006,-41.3,,,,7450,122,31,27,eos,eos,eos,False,False,False,7349,128,0,0,30408704,1900544,4194304,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,dureader,dureader:4eb705d60132d8bcefbc3ff5a729008d7809d1caf0474c0d,,42,19.63,24.36,23.75,-0.6099999999999994,4.120000000000001,,,,8192,128,128,128,length,length,length,True,True,True,8183,128,1,1,33554432,2097152,4325376,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,dureader,dureader:51575dd165cbaed1a736d95fe3f5217d7f4fa8007cc237d3,,41,22.06,40.86,23.08,-17.78,1.0199999999999996,,,,8192,128,128,128,length,length,length,True,True,True,8183,128,1,1,33554432,2097152,4325376,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,dureader,dureader:5726f5fc6feedda99cafb275a27a8fd67483185b6fb8efa7,,22,48.81,29.11,33.96,4.850000000000001,-14.850000000000001,,,,8192,128,128,128,length,length,length,True,True,True,8183,128,1,1,33554432,2097152,4325376,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,dureader,dureader:5d107886d7cf249e9aac8742319a0e3a804fdb23dcb9cf49,,2,18.68,15.64,18.52,2.879999999999999,-0.16000000000000014,,,,8192,128,128,128,length,length,length,True,True,True,8183,128,1,1,33554432,2097152,4325376,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,dureader,dureader:5d2c076c96f6a6200aee739ef7e4a0d846edd77441000e7e,,13,76.36,42.2,34.23,-7.970000000000006,-42.13,,,,8192,128,128,128,length,length,length,True,True,True,8183,128,1,1,33554432,2097152,4325376,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,dureader,dureader:610f5b2c7cb86f4525694810a9d671181c4dec04176a0472,,43,53.66,40.82,48.53,7.710000000000001,-5.1299999999999955,,,,8192,128,128,128,length,length,length,True,True,True,8183,128,1,1,33554432,2097152,4325376,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,dureader,dureader:63140e6babfd4ba05e8aa00ced72bd5d6dd345069dc51c01,,1,47.62,23.53,22.58,-0.9500000000000028,-25.04,,,,8192,128,128,128,length,length,length,True,True,True,8183,128,1,1,33554432,2097152,4325376,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,dureader,dureader:64c44cd0a42fe9a54e36f4ea503d93bd81607251cc4ce6c9,,33,11.11,19.82,27.91,8.09,16.8,,,,8192,128,128,128,length,length,length,True,True,True,8183,128,1,1,33554432,2097152,4325376,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,dureader,dureader:69056339ebb7837be4b25e7a1f0c7e2db5db1b1f1ad8c860,,24,10.4,10.06,16.3,6.24,5.9,,,,8192,128,128,128,length,length,length,True,True,True,8183,128,1,1,33554432,2097152,4325376,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,dureader,dureader:7a6cd51eefe3e4ddd886c840916114d7437dcb33fe106193,,37,31.5,25.17,31.86,6.689999999999998,0.35999999999999943,,,,8192,128,128,128,length,length,length,True,True,True,8183,128,1,1,33554432,2097152,4325376,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,dureader,dureader:7e62f603093f77398633ff8dece8afa712ff1cd6437bf837,,8,22.73,25.0,19.75,-5.25,-2.9800000000000004,,,,8192,128,128,128,length,length,length,True,True,True,8183,128,1,1,33554432,2097152,4325376,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,dureader,dureader:83db5430704ce725a83866d646df736f93c9c266ba6b1e69,,25,72.73,54.09,50.0,-4.090000000000003,-22.730000000000004,,,,8192,128,128,128,length,length,length,True,True,True,8183,128,1,1,33554432,2097152,4325376,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,dureader,dureader:86d7847460bb46348f326d8ece62ef7186ac6ac4c9ee55d2,,38,17.07,13.21,13.04,-0.1700000000000017,-4.030000000000001,,,,8192,128,128,128,length,length,length,True,True,True,8183,128,1,1,33554432,2097152,4325376,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,dureader,dureader:88362864dec03f6577fe943362bcd4630e837a3922e58b8f,,44,51.13,56.72,26.95,-29.77,-24.180000000000003,,,,8192,128,128,128,length,length,length,True,True,True,8183,128,1,1,33554432,2097152,4325376,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,dureader,dureader:886a425e5843986a76481b2d6a2cf0be5cd51ab4a2c938eb,,6,65.5,47.93,54.7,6.770000000000003,-10.799999999999997,,,,8192,128,128,128,length,length,length,True,True,True,8183,128,1,1,33554432,2097152,4325376,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,dureader,dureader:8efe1aa250fe7e246de6ba6564ab3f4cb444622ca0f6c1a9,,36,12.27,18.33,23.88,5.550000000000001,11.61,,,,8192,128,128,128,length,length,length,True,True,True,8183,128,1,1,33554432,2097152,4325376,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,dureader,dureader:9055e0ca94e419223f87d93a082270e96c7cc6c86c21c149,,14,35.2,47.86,51.61,3.75,16.409999999999997,,,,8192,128,128,128,length,length,length,True,True,True,8183,128,1,1,33554432,2097152,4325376,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,dureader,dureader:9938c97e6ccf006c5fc66ea3294b9835e1584d95713576a9,,7,22.22,39.13,29.79,-9.340000000000003,7.57,,,,8192,128,128,128,length,length,length,True,True,True,8183,128,1,1,33554432,2097152,4325376,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,dureader,dureader:a678e14922db3ddba9a3509b10a72efd2ef8ed89f8bb8daa,,3,10.83,12.93,8.11,-4.82,-2.7200000000000006,,,,8192,128,128,128,length,length,length,True,True,True,8183,128,1,1,33554432,2097152,4325376,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,dureader,dureader:a75a9f361bab04b9a56deb18a550422b9a48477d24f7c02c,,23,20.25,25.81,20.51,-5.299999999999997,0.26000000000000156,,,,8192,128,128,128,length,length,length,True,True,True,8183,128,1,1,33554432,2097152,4325376,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,dureader,dureader:aad5537545070be9623f4911b8eb2887f41e173e2b888753,,39,26.0,30.0,20.51,-9.489999999999998,-5.489999999999998,,,,7908,128,128,49,length,length,eos,True,True,False,7829,128,1,1,32505856,2031616,4325376,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,dureader,dureader:aada1209ca1567aca1b2f03c255d7dd61ea713ac7a9a9f70,,21,38.62,87.5,64.56,-22.939999999999998,25.940000000000005,,,,8192,128,128,128,length,length,length,True,True,True,8183,128,1,1,33554432,2097152,4325376,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,dureader,dureader:aee988607e6b80802fa7ed7c48da91f51ded290e1c11a7d9,,17,39.72,23.73,20.15,-3.580000000000002,-19.57,,,,8192,128,128,128,length,length,length,True,True,True,8183,128,1,1,33554432,2097152,4325376,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,dureader,dureader:b0771599ce5f74a7511588aa1e4d92824fe525dea9058c37,,40,64.0,42.22,44.19,1.9699999999999989,-19.810000000000002,,,,8192,128,128,128,length,length,length,True,True,True,8183,128,1,1,33554432,2097152,4325376,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,dureader,dureader:c010c2c04d12ba1f3b755ef24378d06341c748d9ab109e7a,,35,41.1,13.79,39.53,25.740000000000002,-1.5700000000000003,,,,8192,128,128,128,length,length,length,True,True,True,8183,128,1,1,33554432,2097152,4325376,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
